ContractAddress,TokenName,TokenSymbol,holder count,transfer count,# of times appears in list,notes
0x8e54954b3bbc07dbe3349aebb6eaff8d91db5734,AmpleForthGold,AAU,39,"1,060",2,
0xfcf8a5b6c0959cb0d3425afc3b9b39ff79bf5f12,wPIRL TO ETH,wPIRL,39,266,2,
0x0923067100b2a4839f1803ad73b24097e20109df,TrayV Block,TVB,40,51,1,
0x32a087d5fdf8c84ec32554c56727a7c81124544e,Movement DAO Token,MDT,40,207,2,
0x88fbecfef7146242c18d26321b628e9fca6b76dd,Defi Index,DFIX,40,245,2,
0xac5d7dff150b195c97fca77001f8ad596eda1761,Wrapped GOVM,wGOVM,40,314,2,
0xade2c06caec67457f070a8e39c8dbe555e9d21ca,AmpleYield,YMPL,40,72,2,
0x0f6e71454c39126baa89ed8dc36e3d4bc5d06f3d,yfworld.network,YFWN,41,116,2,
0x1165f761a16c3d07270775b793d202075e5be14d,Wrapped MovieBloc,WMBL,41,460,2,
0x11f623c38b442425ec82fbc590e2d38ce777f6fe,DexChain,DXCN,41,"1,373",3,
0x526548c12d392c4a12a477596aa18076490ba624,yfigold.network,YFIG,41,178,2,
0x94d17e458e437d02b358f8154a83a7f024024d72,YFI.Digital,YFIII,41,301,2,
0x5267a148a6b0b7b0a41f2db9894db6c7c208e71e,Wane Finance,WANE,42,"1,141",3,
0x649ebf73043ffcc70a59855ecd8a568fd996415a,YFIII,YFIII,42,163,2,
0x8e33d815891f65b59634e716d1f31ed7ee923a83,SAA PROTOCOL,SAA,42,497,2,
0xdc9f2c3255b5164806ceacf07da6a9f7343a769d,TribToken,TRIB,42,63,2,
0xde17e9b4d1b025bd959648084512204a76d0591a,Bitcoin Fly,BTCf,42,169,2,
0x0461c4e4b916bfc9449f853c7a854033b43c3a6c,Poof.eth,POOF,43,274,2,
0x20bd9dc43b2e70ccbb4304e9be3b48d48b0db723,UniFarm.network,UFARM,43,216,2,
0x2ba9f19edc9d063ee5df17763b0c6b6fed5c2838,BarterTrade,BART,43,69,2,
0x31a40defa1f91d07969f41cc6768db9384af8015,Decentralized lending platform,DLC,43,134,2,
0x378e79e4e536c1012b1b0852f4d70b35e4023458,Defi Index Funds,DEFX,43,457,2,
0x4c1911a80474991be7ae8bcb7e100ede8e3de657,RubySwap.exchange,RUBY,43,373,2,
0x4dffe3ddc544af5e76809e19fd16b28770181f38,UNIFork,FUNI,43,660,2,
0x754c3146ebb0fcf7d2434d4b48f687de00b8059a,yfALPHA,YFAL,43,366,2,
0x00648352116ee86b53903c9a8fab14c718dce8c7,Opulex Network,OLX,45,89,2,
0x14e01b5547991cb1b097e59b7f7ff77e32c4167e,thispump.io,THIS,45,96,2,
0x27c32638f9e71bb3e77af628be9ebb4ca315d81c,Anti Yam,XYAM,45,137,2,
0x42726d074bba68ccc15200442b72afa2d495a783,Isik Coin,ISIKC,45,257,2,
0x981db714951123fc7146228ec2c7cd1b88c1ecda,Future Finance Token,FFT,45,118,2,
0xa56a5c03d38521e800d62f2e331ce2acd9b2ecaf,BitcoinDefi,btcd,45,171,2,
0xbdbe42eef06cf6f1e54642ab141a989f311a9cad,CAPITALSTARTUP.FINANCE,CAP,45,280,2,
0xc8ee8017f80bf0dc6f0724cf3712ce483973602a,YFX,YFX,45,400,2,
0x148e4cd036fe0be5a28269d5026acd122e58ee3e,yfimoon.network,YFM,46,123,2,
0x20ae831bae5ef0104a133173ce74a55d355bcb6d,Perpetual Protocol,PERP,46,74,2,
0x02ddbc11e2447108dd983e60fa0a7d5a7d7b563a,Seppuku.me,SEPPUKU,47,475,2,
0x056527c9f79e65a63394b14a5d98e06a7306f8df,Snipp Finance,SNIPP,47,"1,663",2,
0x3137398e81fdeb7cba0df153ab8a607b3133f2ee,Banana.Finance,BANANA,47,131,2,
0x997c72d83926fb2ce19c30e41319a6a51bf08e59,yfking.link,YFK,47,102,2,
0x194160cf5351eb4b54ea20735b5c1565f3c48a91,FEWunderstand,FEW,48,580,2,
0x5d88f42412dfd3bdef9d17ab0f77ea3b2077502f,FSP,FSP,48,60,2,
0x7d7587513e4674e93be5cb18d7ea6b905abd1bbc,DarkPay,DARK,48,310,5,
0x9a05f1192cb152a2c3ad3e5c145187db1f697941,æ–§é­”å¸-Defièµ„äº§æ²»ç†å¸,FOMOTOKEN,48,532,2,
0xf6c5a93c5ddc61b50e80e53081e09076ebc7b25b,FOBOFOMO,FOBOFOMO,48,"1,070",2,
0xff1614c6b220b24d140e64684aae39067a0f1cd0,Scarcity,SCX,48,539,2,
0x2c9561bcb8371758e000644b5a4b9c5647b756a8,NullUtility,NUL,49,"1,135",2,
0xb81c6ac1385faac61a84337e916018c730b1b9af,Dummy.finance,Dummy,49,134,4,
0xff456fcb713677a18f6be800aadc48061fa87af0,YFBank.Finance,YFBK,49,178,2,
0x4ac253e2ba08c9b0bde8007f23c4ff81edf281ed,ywd.finance,YWD,50,121,2,
0x5340af0b838333feca0126fe5ddf940028c5a803,YearnVolt.Finance,YVF,50,427,2,
0x8fd8de153228f02a57dcfd550adf88be017b598a,Hoax Coin,HOAX,50,61,2,
0x9903a4cd589da8e434f264deafc406836418578e,Harrison First,FIRST,50,165,2,
0xb1c81d674dfe352ecbc07dece5f054109d2793ef,Luka Token,LUKA,51,591,2,
0xe4e915fd305693492ca0bf1cbbd2bf420f7d7818,AIN Finance,AINF,51,837,2,
0xe5868468cb6dd5d6d7056bd93f084816c6ef075f,PoorFag,FAG,51,292,2,
0xf32000003bac8e9a80ad58d68a71649856564e90,YSM.finance,YSM,51,85,2,
0x26984f261fcc98feb3461a5d2fff194a33e0c39e,Yearn Farm Finance Link,YFFL,52,165,2,
0x5c7499cf00e8278aa232982ff178ee9735024091,Rare Pepe,r.Pepe,52,"2,685",3,
0x6cb389ba110c2813ab6691018081facd465b43df,YFMoonshot.finance,YFMS,52,97,2,
0xc30e3c0f121a5e357e321ced6504d31a71abcdcc,Pogo.Finance,POGO,52,411,2,
0xcffa5440250a2e9ca8aebc02662df287ef60cf66,Yearn finance protocol,YFIP,52,391,2,
0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097,Realio Network,RIO,53,321,2,
0x11f7b567492235da174a2ef1c348181df62de2a9,RottenSwap,ROT,54,95,2,
0x5c84bc60a796534bfec3439af0e6db616a966335,Bone,Bone,54,187,2,
0x63a6da104c6a08dfeb50d13a7488f67bc98cc41f,TimeFarmer,FARM,54,"1,146",2,
0x6425f990e1cfcaa6f06c9e276ef6cb9ad6986974,Soft DFI.money,SYFII,54,71,2,
0x00a6d3e564f82acecb445f57138c6c14f0d05ccb,MechYield,MECH,55,135,3,
0xb989b5ee24185adba2a0ac5aa24ea28ccced8bfd,DevoToken,DEVO,55,685,2,
0xd63a757dc917486da1050847428393d2a91f0bfb,yfcredit.finance,yfCREDIT,55,"1,025",2,
0xf4120dffba78ced6477111d03cd3797f41dbf629,YEARN FINANCE LITE,YLITE,55,258,2,
0x13313a46a433f45549388428757dd914e88026a8,Compound Yield,CYD,56,106,2,
0x2dff249961d6d9af4af5ccb579d0acabc87dae1b,coffee.finance,COYFI,56,68,2,
0xf816171025104e65ad2f0c93969afe421cda2acf,Triomix Network,TMX,56,113,2,
0x00c14a124b7c096866ea05dfa9ab8aeab1ccf225,YFFV.Finance,YFFV,57,261,2,
0xcb1b5582c988b099f641ff59c8add0737c8e9b59,iburn.io,IBURN,57,540,2,
0xa59f7a3edbb1d9803cdb00721a5e2946739cfc83,Sendy Token,SNDY,58,124,2,
0xb453f1f2ee776daf2586501361c457db70e1ca0f,AGA Rewards,AGAr,58,587,2,
0x0ddfbd0c3712ee4bef3af90efc5ffae6c757bfe3,IUSDT,IUSDT,59,143,2,
0x6867958907fb5a7064748388221da5209184409e,bobabet.dcl.eth.link,BOBA,59,290,2,
0xb96fd64298bb8a9a8aa0866f81093a8b7f68a79c,The Hunger Game,JAY,59,"1,329",3,
0x13648ee70f9ab68ec480d30c8f311a5e850deea6,FUDcoin,FUD,60,973,2,
0xc26acad10f9ef48d4f79ebfe6a274dbef4eb1357,coral.finance,coral,60,80,2,
0xfaae60f2ce6491886c9f7c9356bd92f688ca66a1,Spielleys Profit Allocation Share Module,SPASM,60,335,2,
0xa0b14ddf5dcd9d8b0a3d191bcd1404fba9af33e8,FoxSwap,FOX,61,702,2,
0xbafe50539ab0f02547d9f78f09c8db395c52beb7,girl.Friend.of.uvwFi,gF,61,560,2,
0x8dd7c0b6ec8a3b1c582f18822c9d0e6d86145ef5,Jelly,JELLY,62,"2,048",2,
0xe33586055d39b7d2d17be6f2ae0671447e98c72b,FxswapToken,FXSWAP,62,"1,578",2,
0x4db81e23dc93a5289615a06092564624602348a5,UniLayer,LAYER,63,91,2,
0x837d03aa7fc09b8be14b2e0eb1ab98503bb58501,DeFi Miner Token,DFT,63,540,2,
0x12850c93add7cef8b12188cda55d99f7a044a1b5,Degenerated Finance Token,DEGENFI,64,181,2,
0x197c22195f2aa20822736d0ccb7a9b65b9d6d3f2,shadowsocks,SSR,64,132,2,
0xdf3b985e15281efecf203998200b26f024699f47,BRRR.fi,BRRR,64,777,7,
0x722f97a435278b7383a1e3c47f41773bebf3232c,UCROWDME,UCM,65,316,2,
0xd075e95423c5c4ba1e122cae0f4cdfa19b82881b,OPES Finance,wPE,65,678,2,
0xd78afdd162b11b2334877df6869f865b784b1527,dmpl,DMPL,65,441,2,
0x83e28af3b0694cd5c0d5586ed272718cb9431d23,Karate Finance,KRT,67,519,2,
0xdd2ecb5582d86ad3602e7797ca66d0cc3395deb2,Ethyield,YILD,67,519,2,
0x3d4a076a01b303259046b548c8d759a1c77c32fa,Wildy,$WILDY,68,829,2,
0x81127dcbe78d10e045f672e9a7336df82d3619ea,Electriq Network,Eleq,68,656,2,
0xc11396e14990ebe98a09f8639a082c03eb9db55a,Soft Yearn Finance Protocol,SYFP,68,377,2,
0xdc57e9b624b931aa8202f3a8d54f09fa8ce7981f,Open Sesame Token,OSST,68,"1,066",2,
0xf27c3c58a48b278b0ced22ed4ee8ccc2a9e605c1,WildFire.finance,WildFire,68,301,3,
0xcaecf5518d59b7f43031ea56f8a513802a0e881d,wife.finance,WIFE,69,139,2,
0x8a2100d28aa673cf3b238d523b83d65be9fbfdd8,GalaxyDao,GLX,70,297,2,
0x29f6e320dbdbf1f5ebf599d36242634739a24609,Mobius,MOBI,71,228,2,
0x4855d20d3e682e25c66a8b23bac3f2ab009e7c0b,YShield.Finance,YSHIELD,71,"1,116",2,
0x61f532ef937e809567d69531ae533595402bb4a8,t.me/pumpgastoken,PUMP,71,623,2,
0x7f28a3eaeb728104986bf48fe2b1473cc4779cd5,Yineu v2,YIN2,71,544,2,
0xbb23356f10138eae0011a4da2a448a1916de5f14,Fan GCoin,FAN,71,73,2,
0xc22409c6d24fe4eab01285548843307aa68602be,FRUIT,FRUIT,71,560,2,
0xddd05c42769c2d339d9c4364326f46545190acf6,YearnSpaceFinance,YSF,73,872,2,
0x44f3ef76b4f277e6c78c9d363ffd18a34a761940,BTC,æ¯”ç‰¹å¸,74,99,2,
0x60cee60be1ee37e7787f3dfd18fef3299d9fa216,YIIFI Protocol,YIIFI,74,"1,111",2,
0xb49009a69f3f96a2c49d23fc89f82368d5a84fb7,InfoWars.army,WARS,74,619,2,
0x2def2f0c15b929570954164d1dcdb1c1f7da05e5,yieldstake.finance,YSF,75,353,2,
0x617aecb6137b5108d1e7d4918e3725c8cebdb848,Synth sBNB,sBNB,75,"1,931",2,
0xa5f7469e1dc971df9cf9aade45940875e81503ca,byfi.finance,BYFI,75,158,2,
0x89a1e8b43fcb8d8ea9100e4343b83053ba46a641,huolongguopty,PTY,76,621,2,
0xdb9feb622d8e3507eb20c409f4e04c72baa967f3,saaprotocol.com,SAA,76,158,2,
0x374bf1815af1b7b1b6bdeff25958459d0cda9529,rawdefi.com,RDF,77,154,2,
0x4e26ceb8a932114a95cfb682851b6e832f830062,MoonGainToken,MoonGain,78,"1,319",2,
0x0fa11b3bb6320574773de4a27c28d5e8596210f8,Synapse,SYN,79,95,2,
0x219605c204c117fe51d62c2b89984267b78c2571,nYFII,nYFII,79,159,2,
0x655add54db7fe1ffd8627862ccddcf47f0d0f40d,GagaFARM,GFARM,79,"1,253",2,
0x8fcfad991abb23589418cc552039a98ca6c544bb,XblockbankToken,XBT,79,175,2,
0x40926aeab3828fda7b97b04dbd47d2fb876a7fa9,No Use Case Token,NUCT,80,714,2,
0x6370ad5d850de64f2549f75a54784a7b1b1daed8,dHedge.org,DHT,80,153,2,
0xce7895c567dcf7b950890dea3360872524eeca41,trumpswap.finance,TRUMP,80,"4,508",2,
0xfe11750105f738d6ae2e11ccfcbae6e30667652a,DexCloud,DXCD,81,160,2,
0xece6b5e24fee4e6f6e0c2ed63f4afe615628bde8,Sporecore,SPCR,82,484,2,
0x40d52577830e01aaefa80659aa90ee8b34685f4e,Bilaxy Token,BIA,83,"1,323",2,
0x8e45ba65b67674d359eb87364981fa50579a0606,goldyearn.finance,YFIGD,83,475,2,
0xecd6d72b6c36309461dfe8765c1c9788ad69927f,DegenDAO,DGNDAO,83,590,4,
0x2d7ef5876d4173922d5a7fcc6978c24d815dae3b,Crab Finance,CRAB,84,329,2,
0xc45b4b5093d91211375fa9479b2835eb6ae9b0a6,Low Supply Design,LSD,85,830,2,
0xc48df5af3ad6e40603b1051d8fdd280861e0db06,BIZcoin,BIZ,85,121,2,
0xc5e19fd321b9bc49b41d9a3a5ad71bcc21cc3c54,Tradepower Dex,TDEX,85,"1,063",2,
0x2c85966c8382f88f9b8f6fefdc1370a6ef5a4525,cacao.finance,CYFI,86,180,2,
0x5feee18d8ba20be1fbfad89b2b793e03c8bb3b95,Gives Token,GIVES,86,211,2,
0x3a5e258fc92cbac060012b1aa0d227a3e58b8e2d,RFT Token Network,RFT,87,177,2,
0xb24f135c954b71b75dd413b288835b5a8d4afa74,ZenFinance,ZEN,88,982,2,
0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361,Mysterium,MYST,89,248,2,
0x582ab60c8a314244823dd9fcfb325ad55fa25acd,BTCCæ¯”ç‰¹åˆ›ä¸–,BTCC,89,184,2,
0xf64cd36ab72cabda6f08f5f3b5f70a96a113bc4d,DexCloud,DXCD,90,185,2,
0x1c1445ef773698cf2f811e85376b87a4e3e25415,zin.finance,VIC,92,184,2,
0x9a5a0b5f710c0a67e9f41ffb94a0074cbcdffad8,YFIIGold,YFIIG,92,148,2,
0x206b9d6bd18332224a30c4beff8b060f8be7554c,SHITILIAN,STL,93,343,2,
0x6c2070e3831c30b4430ec28d24976af4252a495f,Avocado,GUAC,93,264,2,
0xac8827e20ef8416709efa60e357a58dd98e06390,BFI-Theta,BFI-T,94,"1,161",3,
0xf4bcc9537e4a6ff9d13a92b6273cc2349b659242,yfstake.network,YFK,94,287,2,
0xbd0001bb1a7ebdc64899161b48c60bcbef62004e,YFFU.Finance 2.0,YFFU2,95,614,2,
0x15c0f3813bcc10f08a03c0bff6b22a7f74f7a9cf,rawdefi.cm,RDFI,96,195,2,
0x4510c0751c2d3860eb8b8d012fd5159021eb774d,RawDeFi,RDF,96,189,2,
0xf02f0a17129110fcc01b2c7fa971dcd5032f5b62,DavePortnoy.io,DP,97,578,2,
0x023ebb622f461a15a344edc45e6a5eabb5a68e03,DYX Network,DYX,98,"3,621",8,
0x13c8010f6c84ab522d1e43ce39ae888338ed8c4a,YVF.Finance,YVF,99,303,2,
0xba40621bc7708b1d83e7ce116db5391b5d0c56f1,Cowboy Finance,COW,99,138,2,
0xe79df3f18ce8d95e4a2fdc08eeabe0e8b607f2db,Yearn Cash,YCH,99,191,2,
0xf552b656022c218c26dad43ad88881fc04116f76,Mork,MORK,100,495,4,more than 99 holders
0x73228708c4d1ea1d68ae26037b8bf3c935c531ea,Yearn Finance Gold,YFIG,101,194,2,more than 99 holders
0xf36d4e6a35e2c950c3f9122f4c16f39349a82772,REAL GAME,RGAME,101,963,2,more than 99 holders
0x725d0cca511bdb5a1e946eb6c17e501a4b0865de,ChivesFinance.org,CHVF,102,149,2,more than 99 holders
0x7cdf96c1733bac0d92dc56194efb32f5e76e0ff7,MMM Token,MMM,102,202,2,more than 99 holders
0x83461dce424ef992cac970f7f6656aa7628d8153,flamingo.finance,FLM,102,173,2,more than 99 holders
0x8e272625fd954fbb46fdef3d183e0abbc13ae2f2,rawdefi.com,RDFI,102,201,2,more than 99 holders
0xa3863eb27f33def32a372455b088cab2aeed1426,rawdefi.com,RDFI,102,188,2,more than 99 holders
0xa66b083be8c6e134fbd4c671372c6b6072f34991,DexExplorer.io,DEXP,102,"1,136",3,more than 99 holders
0x07872c1d399ba89235ad5ce3c2366350fd1198f2,BYFI FINANCE,BYFI,104,"1,137",2,more than 99 holders
0x2988cd974cdc3e4fa65e544961fb75840b85bdba,Processed YFarmLand Token,pYFARMER,104,236,2,more than 99 holders
0x39a9e9583405d1ec12e3f018a2fcf89a4e2628b7,aYeld.finance,AIY,104,849,2,more than 99 holders
0x9c544bb0e4ba224b314f9938b8200fbdc50495bb,definer.org,FIN,105,184,2,more than 99 holders
0x4b1e80cac91e2216eeb63e29b957eb91ae9c2be8,Jupiter,JUP,106,610,6,more than 99 holders
0x12b750604ff97d996e39edff6d4c01e5c5fba6dd,uncommonn.com,UCR,107,205,2,more than 99 holders
0xee67a313fa15595cd8d20c018a0d6c3765585589,UniLox.io,LOX,108,584,2,more than 99 holders
0x7384fda4305c95c5c9a777aea07ae0389700a9b8,AXIA TOKEN (axiaprotocol.io),AXIA-V2,110,"1,079",3,more than 99 holders
0x03542773ff03e6bfc17f70cb29c0b43115399a8b,ERA Finance,ERA,112,"1,463",2,more than 99 holders
0x561e880e5b91fe02800548d98a12406ffa4070d5,frontier.xyz,FRONT,113,199,2,more than 99 holders
0xe2b8ce26118d112069da70226a703454dea4803d,yfbit.finance,YFBT,113,210,2,more than 99 holders
0xda0c8f051db50bc5916b844d176b8a2651211f82,Wings,WING,117,"1,669",2,more than 99 holders
0x4e723b2406768aa408b51033c5f3a89849802a59,YieldReturn.finance,YFRT,121,295,2,more than 99 holders
0xa3faf54c94ed5043592ff7ca47806d7997c305a3,WenRUG,RUG,123,483,2,more than 99 holders
0x4c0a395b211e7ece8b93146f5fa3671547998b8f,trywhiski.com,WHSKI,124,849,2,more than 99 holders
0xad9091469271110eb44c301fbc289905725cdc20,capc.exchange,CAPc,124,223,2,more than 99 holders
0xcf927630549f200afe1bccfe3b9891ebf07b1550,CFX Quantum,CFXQ,124,205,2,more than 99 holders
0x2b6148d996736900f59d21edfce69991bf8243a2,Fruit,FRUIT,124,"1,418",2,more than 99 holders
0x3ac4a91b718b9845d4519936ea4db8fb2a6ec115,Cumulus Protocol,CLOUD,125,856,2,more than 99 holders
0x26a96677aa1a4bcb7229f4825dad4835a1268d7c,Hub Exchange Token,HUB,126,533,2,more than 99 holders
0x46f4e420c75401494a39b70653f4bbb88ad2d728,WenBURN,WENB,126,"3,893",3,more than 99 holders
0x2e6e152d29053b6337e434bc9be17504170f8a5b,Yearn Finance Ecosystem,YFIEC,127,"1,385",2,more than 99 holders
0x16fd77bb3af8a29b295ff50fa6be88432de0b35b,Grano Protocol,GRANO,128,849,2,more than 99 holders
0x32a7c02e79c4ea1008dd6564b35f131428673c41,CRUST,CRU,130,"1,350",2,more than 99 holders
0x538b4b507d57bf9ebd8847ec395b7b061c150181,kKUSH,kKUSH,130,"1,783",2,more than 99 holders
0xcb6c1bb3585b3a358eb74357e0d077efe89ede1d,yfdelta.finance,YFDELTA,130,"1,530",2,more than 99 holders
0x98a90499b62ae48e151a66b0f647570b5a473b1c,ZAC Finance,ZAC,133,"1,041",2,more than 99 holders
0xabfd235c6ff1b3e6b52e878f06130e9ac1b2ade4,CROW Finance,CROW,133,438,2,more than 99 holders
0x12e033ce69f535436a4be72f4bdfd6e6795ba943,YEVO,YEVO,135,"2,462",2,more than 99 holders
0x7b0f66fa5cf5cc28280c1e7051af881e06579362,YFarmLand Token,YFARMER,135,386,2,more than 99 holders
0x7cab389883c4c92a9f57351755eb06538c4eda68,YMPI,YMPI,135,807,2,more than 99 holders
0xd2bd270d0b7cf34f1f63c9e004bee51516bd7a0a,FundingSecured.fund,ELON,135,671,2,more than 99 holders
0x1f6bd8766f8a8aa58f7441c8dd3709afa3a56202,zyro,ZYRO,136,512,2,more than 99 holders
0x1ad606adde97c0c28bd6ac85554176bc55783c01,moonday.finance,MOONDAY,138,"4,183",3,more than 99 holders
0xd814e02e779a216c5abaa5789e624cc017fb0876,Pink Tulip,pTLP,139,"1,284",2,more than 99 holders
0x590db42e4db20c26ee3681898c4b38d7160b2d78,definer.org,FIN,140,246,2,more than 99 holders
0x798a9055a98913835bbfb45a0bbc209438dcfd97,New Year Bull,NYB,141,"2,058",2,more than 99 holders
0x6f53c2a29ca2411519392ddf7f981a112a0973e1,UNIRELAY,URE,142,801,2,more than 99 holders
0x97af10d3fc7c70f67711bf715d8397c6da79c1ab,Dipper Network,DIP,144,"2,421",2,more than 99 holders
0x7f824257f289d351c7fe08acd7ad16eac652c60a,mycred.io,CRED,147,263,2,more than 99 holders
0xc6e2573029e91ea391dee58b2cd348133b944137,Spook,SKPL,147,211,2,more than 99 holders
0x108c9576f61eabb1d6d340f8be2d76cce66bafcf,Rivet Token,RIVT,151,197,2,more than 99 holders
0x3d1be3fef769399cce7e504e85324d622f23cf85,Tulip Seed,sTLP,151,"2,688",2,more than 99 holders
0xc98423a4e42cf01c20a4f7da8c4aa71f2be70b92,coinmakes.com,MKS,151,257,2,more than 99 holders
0x5f7f20302c8ef418fa117ecb842fc291f8140abf,12XCOIN,12XCOIN,153,"9,254",2,more than 99 holders
0xdf3a0a958f5a599aa8f3071aa6488c22416efb89,ATTN,ATTN,156,"1,860",2,more than 99 holders
0x9043d4d51c9d2e31e3f169de4551e416970c27ef,Prime DAI,pDAI,160,392,2,more than 99 holders
0x0c37bcf456bc661c14d596683325623076d7e283,Aeron,ARNX,161,558,2,more than 99 holders
0x7ec400acb0565600915d34d50449ec6f2b592a5a,Universe Finance,UNFI,163,"4,335",3,more than 99 holders
0x19532d38e1608c22c1510522b1c835284ae04da5,BULL RUN JESUS,BRJ,166,"2,096",2,more than 99 holders
0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3,Dollars,USD,167,"1,086",2,more than 99 holders
0x5c3938265199a5ae2c7fe233e324e9d2ea4e9296,é“¾æ˜Ÿèµ„äº§é“¾,HALLO,170,321,2,more than 99 holders
0xaa62a002ce856d9fe1874e7f8558a38fc1e49cca,YEET,YEET,170,"1,707",2,more than 99 holders
0x0cc0d75340c0658ec370859252f40ed92620a807,Trend Token,TREND,171,"1,847",3,more than 99 holders
0x83f873388cd14b83a9f47fabde3c9850b5c74548,ZeroUtility,ZUT,173,"2,366",2,more than 99 holders
0xcf67ced76e8356366291246a9222169f4dbdbe64,DICE.FINANCE TOKEN,DICE,173,"4,408",2,more than 99 holders
0xf784097f3a428878d2b512818b34f580b93776db,null.finance,NULL,173,"1,198",2,more than 99 holders
0xbf1d65af601dcff5b804e02a75833ff51e3869b2,XiaMiPool Token,XMPT,174,266,2,more than 99 holders
0xa9ff725189fe00da9c5f27a580dc67fea61e3fb2,Armors Token,ARM,177,450,2,more than 99 holders
0x8564653879a18c560e7c0ea0e084c516c62f5653,UpBots,UBXT,180,"1,098",4,more than 99 holders
0xb5eb2247cd16166d86925dccfa5b3d083daa0e5c,SusafeToken,SUSAFE,181,"2,898",2,more than 99 holders
0x2cad4991f62fc6fcd8ec219f37e7de52b688b75a,SChain Wallet,SCHA,182,"3,145",2,more than 99 holders
0x399a98fd25d43eab90b1bf0c3d75713be1dceeaa,In Open Application,IOA,184,"1,298",2,more than 99 holders
0x9b85babc0cc89899ccd47e9226a0b1fae577b19e,PPBToken,PPB,184,670,2,more than 99 holders
0x8d67f5abbff137768a1e7935375b90eecec538ca,Evident Proof Token,EPT,186,823,2,more than 99 holders
0x5e22a0a7d29626ff40fdb57e88e8eea07372ad3c,monkey king coin,mkc,187,970,2,more than 99 holders
0x3108ccfd96816f9e663baa0e8c5951d229e8c6da,DarkToken,DARK,188,"3,039",2,more than 99 holders
0x3f7d27c41fdcd1afc660f64290d314e08ea576ea,Pompound,POMP,189,618,2,more than 99 holders
0x417aa847eaedcd956aba6901b1f38a86950dc6d8,Burnefi.finance,BNFI,189,"2,803",3,more than 99 holders
0x98a803533f590d8738c217510d248b9aef62a7a5,Torch Plan,HHT,190,"3,715",2,more than 99 holders
0x6eb4bfa928cb0e92ca0826e4b7e67828c3d57e01,The Federal Reserve System,1913,192,497,2,more than 99 holders
0x012ba3ae1074ae43a34a14bca5c4ed0af01b6e53,YUGE,TRUMP,194,"2,379",2,more than 99 holders
0xbebac860dc2d572ad5e160d5d8368f8e95f85167,Wage.Money,$WAGE,195,"1,713",2,more than 99 holders
0x0fdc5313333533cc0c00c22792bff7383d3055f2,YFPRO.FINANCE,YFPRO,196,570,2,more than 99 holders
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,Seigniorage Shares,SHARE,196,670,2,more than 99 holders
0xbe9c928833fc329b1b175a71ab0b783d0d7f3b91,WenMoon,WENM,201,"2,447",1,more than 99 holders
0x40284109c3309a7c3439111bfd93bf5e0fbb706c,MOTIV Protocol,MOV,206,974,2,more than 99 holders
0x59e7b5db9be0bdd26fa048d39e01fee456ab674e,Yearn Finance Bit2,YFB2,209,472,2,more than 99 holders
0x1b4b3a741dc182c122301d6dabab8eadac830afa,United Dao,UD,212,"1,479",2,more than 99 holders
0xdff8cd1313c6bde1b9282a24f8c996e487f74f80,GovernToken,GOV,213,"10,496",2,more than 99 holders
0xd9f451dfb591bd340a69cd259f605ca4157d22fc,S.FINANCE,SFG,217,221,2,more than 99 holders
0xc14596dd246028ec60f4134cedcf6912bf569a1b,YF DUCC,YDUCC,222,252,2,more than 99 holders
0x6be7e93e45740c314c89a3be52473a0ddf2450fe,XCredit,XFYI,230,"2,152",2,more than 99 holders
0x065ccf8d682995be66e38eaee3c2475f636634ab,YFIW.FINANCE,YFIW,231,"2,773",2,more than 99 holders
0xecee8a6e1a03cfa7ed62f8a35fcda0f2e2f27024,skale network,skale,233,369,2,more than 99 holders
0x20211ab9388781532fece6c57347a0004a420f16,Enceladus Network,ENCX,234,"3,302",5,more than 99 holders
0x41bc0913ed789428e107c4ea9ed007815c5a8230,kompass,KOMP,235,"1,057",2,more than 99 holders
0x3936ad01cf109a36489d93cabda11cf062fd3d48,Coil,COIL,236,"3,904",2,more than 99 holders
0xa663121582725aa0eb8bf20b0f56f1917762e873,MutantToken,MUTANT,236,"7,419",2,more than 99 holders
0xb1dc9124c395c1e97773ab855d66e879f053a289,yAxis,YAX,236,"3,820",2,more than 99 holders
0x9b9087756eca997c5d595c840263001c9a26646d,DOGEFI,DOGEFI,237,"3,426",2,more than 99 holders
0xd1c08ab7abb318d06aa1e23720479816a930f588,soviet.finance,rSOV,243,245,2,more than 99 holders
0x438691e8d9098dce98286cbc1c307e660cf0bbd8,Be.fan,BFAN,245,273,2,more than 99 holders
0x5167c05750ff4bfeb3a2950c40a08caf5b1d67f9,finswap.app,FNSP,247,253,2,more than 99 holders
0x44b08e3f3071507fe0c138322b7697e4714b719a,yearn.deFinance,DeYFI,248,"1,005",2,more than 99 holders
0xb05af453011d7ad68a92b0065ffd9d1277ed2741,Team,TEAM,248,"3,187",2,more than 99 holders
0x547c4c2ee931cf94c84b7ed0800512d0271a7290,COINPIGGY,CPGY,250,"1,735",2,more than 99 holders
0x1a231e75538a931c395785ef5d1a5581ec622b0e,Zoom Protocol,ZOM,255,"2,637",2,more than 99 holders
0x22eeab2f980e8ed7824f8ea548c9595564a0f0e4,Standard Crypto Fund,QQQF,256,"1,490",2,more than 99 holders
